#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403638127270097000,-0.010471975511965976,0.01117010721276371,0.06562437987498679,8.956740333333332,0.08172208333333333,-3.930832208333333
1403638127275097000,-0.012566370614359173,0.0153588974175501,0.059341194567807204,9.095667875,0.04903325,-3.947176625
1403638127280097000,-0.01117010721276371,0.0153588974175501,0.059341194567807204,9.07115125,-0.04086104166666667,-3.955348833333333
1403638127285097000,-0.011868238913561441,0.021642082724729686,0.04817108735504349,9.201906583333333,-0.08989429166666667,-3.9962098749999995
1403638127290097000,-0.01117010721276371,0.02722713633111154,0.050963614158234416,9.005773583333333,-0.16344416666666667,-3.947176625
1403638127295097000,-0.006283185307179587,0.03420845333908886,0.05305800926062762,8.964912541666667,-0.17978858333333333,-3.930832208333333
1403638127300097000,-0.006981317007977318,0.030019663134302467,0.05864306286700947,8.7279185,-0.196133,-3.87362675
1403638127305097000,-0.006981317007977318,0.019547687622336492,0.0614355896702004,8.77695175,-0.17978858333333333,-3.87362675
1403638127310097000,-0.013962634015954637,0.01117010721276371,0.06771877497737998,8.695229666666666,-0.24516625,-3.8491101249999997
1403638127315097000,-0.014660765716752367,0.010471975511965976,0.07330382858376185,8.842329416666665,-0.26151066666666667,-3.898143375
1403638127320097000,-0.014660765716752367,0.00767944870877505,0.08447393579652555,8.858673833333333,-0.4004382083333333,-3.8654545416666664
1403638127325097000,-0.008377580409572781,0.013962634015954637,0.09285151620609833,9.087495666666666,-0.392266,-3.92266
1403638127330097000,0.0020943951023931952,0.016755160819145562,0.10471975511965977,8.964912541666667,-0.43312704166666666,-3.97169325
1403638127335097000,0.017453292519943295,0.024434609527920613,0.11030480872604163,9.103840083333333,-0.34323275000000003,-3.97169325
1403638127340097000,0.01815142422074103,0.028623399732707,0.10471975511965977,8.891362666666666,-0.269682875,-3.930832208333333
1403638127345097000,0.020943951023931952,0.021642082724729686,0.10192722831646883,8.948568125,-0.04903325,-3.97169325
1403638127350097000,0.0153588974175501,0.016057029118347832,0.1054178868204575,8.825985,0.04903325,-3.955348833333333
1403638127355097000,0.010471975511965976,0.014660765716752367,0.10821041362364843,8.858673833333333,0.0980665,-3.9635210416666666
1403638127360097000,0.0020943951023931952,0.00767944870877505,0.1054178868204575,8.77695175,0.0980665,-3.92266
1403638127365097000,0.0,0.003490658503988659,0.10471975511965977,8.997601374999999,0.13892754166666665,-3.906315583333333
1403638127370097000,-0.004886921905584123,0.0020943951023931952,0.09704030641088471,8.981256958333333,0.06537766666666667,-3.9144877916666663
1403638127375097000,-0.009075712110370514,0.0013962634015954637,0.08587019919812101,9.1201845,0.08172208333333333,-3.92266
1403638127380097000,-0.009075712110370514,0.004886921905584123,0.0747000919853573,9.030290208333332,0.016344416666666667,-3.857282333333333
1403638127385097000,-0.004886921905584123,0.005585053606381855,0.06632251157578452,9.087495666666666,0.016344416666666667,-3.8654545416666664
1403638127390097000,-0.0041887902047863905,0.013264502315156905,0.060039326268604934,9.030290208333332,-0.016344416666666667,-3.906315583333333
1403638127395097000,-0.003490658503988659,0.014660765716752367,0.057246799465414,8.989429166666666,-0.016344416666666667,-3.9635210416666666
1403638127400097000,0.0006981317007977319,0.019547687622336492,0.04817108735504349,8.97308475,0.04903325,-3.97169325
1403638127405097000,-0.0027925268031909274,0.023736477827122883,0.04537856055185257,9.062979041666667,0.13075533333333333,-4.069759749999999
1403638127410097000,-0.005585053606381855,0.0307177948351002,0.05166174585903216,8.997601374999999,0.11441091666666667,-4.086104166666667
1403638127415097000,-0.010546907782554626,0.029670409858226776,0.052556611597537994,8.961848258972168,0.09131524711847305,-4.1338582038879395
1403638127420097000,-0.013331025838851929,0.0324430838227272,0.06022448092699051,8.831503868103027,0.0175953209400177,-4.019595146179199
1403638127425097000,-0.015411242842674255,0.026869911700487137,0.059528954327106476,8.896965026855469,-0.055994272232055664,-3.9951465129852295
1403638127430097000,-0.018912911415100098,0.031048299744725227,0.061605505645275116,8.831769943237305,-0.13768817484378815,-4.011380672454834
1403638127435097000,-0.011235043406486511,0.03385014086961746,0.07417181879281998,8.954384803771973,-0.18675778806209564,-4.027644157409668
1403638127440097000,-0.0035704076290130615,0.04152671620249748,0.07695724815130234,8.96267318725586,-0.2684513032436371,-4.052013397216797
1403638127445097000,0.0020245909690856934,0.04572023078799248,0.08255661278963089,9.085062980651855,-0.2440263330936432,-4.019369602203369
1403638127450097000,0.004823148250579834,0.05269526690244675,0.08047861605882645,9.109354972839355,-0.1623259335756302,-3.9948861598968506
1403638127455097000,0.011106804013252258,0.06035587191581726,0.08747083693742752,9.01956558227539,-0.09707706421613693,-3.89693546295166
1403638127460097000,0.011102721095085144,0.06591112166643143,0.09095995873212814,8.807411193847656,-0.10534075647592545,-3.8071014881134033
1403638127465097000,0.004833728075027466,0.0491684190928936,0.09515079110860825,8.815617561340332,-0.04819554090499878,-3.790912389755249
1403638127470097000,-0.006320536136627197,0.041499167680740356,0.09306126087903976,8.8563232421875,0.0008006900898180902,-3.782890796661377
1403638127475097000,-0.019573748111724854,0.0352243036031723,0.09235285967588425,8.897195816040039,-0.08910893648862839,-3.766575574874878
1403638127480097000,-0.023060470819473267,0.02614583820104599,0.08885888010263443,8.823955535888672,-0.2198863923549652,-3.6930654048919678
1403638127485097000,-0.017474085092544556,0.010801523923873901,0.08955981582403183,8.856889724731445,-0.3180060386657715,-3.65226674079895
1403638127490097000,-0.014682739973068237,0.00802222266793251,0.08118367940187454,8.922270774841309,-0.38336122035980225,-3.6686270236968994
1403638127495097000,-0.003528013825416565,0.0031394995748996735,0.08117701858282089,8.91429328918457,-0.43238526582717896,-3.7175779342651367
1403638127500097000,0.012518167495727539,0.01292942650616169,0.07350372523069382,9.044819831848145,-0.34235385060310364,-3.831838846206665
1403638127505097000,0.017398908734321594,0.014315124601125717,0.07699323445558548,8.963090896606445,-0.22788357734680176,-3.864440441131592
1403638127510097000,0.018790945410728455,0.008746332488954067,0.07141410559415817,9.052528381347656,-0.03155774623155594,-4.027770519256592
1403638127515097000,0.01598191261291504,0.016411496326327324,0.07978097349405289,9.003409385681152,0.025727516040205956,-4.08481502532959
1403638127520097000,0.011088743805885315,0.012913432903587818,0.0832686796784401,8.905383110046387,0.09929163008928299,-4.093021392822266
1403638127525097000,0.01179783046245575,0.010812594555318356,0.08745413273572922,8.848458290100098,0.017457321286201477,-4.011393070220947
1403638127530097000,0.009732842445373535,0.0031368397176265717,0.0756155475974083,8.807549476623535,0.09086927026510239,-3.8810110092163086
1403638127535097000,0.0006539076566696167,-0.006616316735744476,0.07491365820169449,8.921682357788086,0.15634769201278687,-4.0035505294799805
1403638127540097000,-0.01190115511417389,0.0031539369374513626,0.07701484113931656,9.019372940063477,0.1971675604581833,-4.003623962402344
1403638127545097000,-0.020972788333892822,0.000355646014213562,0.08676227182149887,8.970663070678711,0.0581633523106575,-3.962733507156372
1403638127550097000,-0.023050516843795776,0.008039088919758797,0.08536533266305923,9.07698917388916,-0.1462460458278656,-3.85657000541687
1403638127555097000,-0.0153876394033432,0.0010460000485181808,0.08675142377614975,8.922294616699219,-0.3342500627040863,-3.774811029434204
1403638127560097000,-3.14861536026001e-05,0.012943416833877563,0.07210708409547806,9.199789047241211,-0.3668757379055023,-3.8646278381347656
1403638127565097000,0.012519344687461853,0.018511150032281876,0.06094282120466232,9.028304100036621,-0.2850017845630646,-3.864501714706421
1403638127570097000,0.014601022005081177,0.026877347379922867,0.05326694995164871,8.937993049621582,-0.064174585044384,-3.9542555809020996
1403638127575097000,0.012496352195739746,0.018483102321624756,0.06442118436098099,8.758513450622559,-0.023369109258055687,-3.9542438983917236
1403638127580097000,0.004121318459510803,0.013592838309705257,0.07349056750535965,8.72585678100586,0.00926832016557455,-3.9624462127685547
1403638127585097000,-0.0007604360580444336,0.001734936609864235,0.08185461908578873,8.758780479431152,-0.08883745968341827,-3.9787697792053223
1403638127590097000,-0.004247650504112244,0.0045470744371414185,0.0776728168129921,8.930018424987793,-0.039719659835100174,-4.052297115325928
1403638127595097000,-0.007032990455627441,0.00035528093576431274,0.08604102581739426,8.90576457977295,-0.13790027797222137,-3.9951584339141846
1403638127600097000,-0.000743672251701355,0.006654536351561546,0.07977245002985,9.101584434509277,-0.13785362243652344,-4.036001682281494
1403638127605097000,0.0006497353315353394,0.008038094267249107,0.08326122909784317,8.995565414428711,-0.16242866218090057,-3.962498188018799
1403638127610097000,0.009022966027259827,0.017811652272939682,0.08466295152902603,9.077199935913086,-0.18694697320461273,-3.962433338165283
1403638127615097000,0.014596953988075256,0.019885247573256493,0.0902482345700264,8.913899421691895,-0.097040556371212,-3.9378790855407715
1403638127620097000,0.020183846354484558,0.027570903301239014,0.08468041568994522,9.027971267700195,-0.015262104570865631,-3.9705638885498047
1403638127625097000,0.015294134616851807,0.02686072327196598,0.0790962502360344,8.872740745544434,0.04195423051714897,-3.9461114406585693
1403638127630097000,0.00830717384815216,0.03035896271467209,0.0714256688952446,8.945785522460938,0.16465820372104645,-4.035966396331787
1403638127635097000,-0.0021523386240005493,0.02407011017203331,0.06863365322351456,8.831467628479004,0.1890547126531601,-3.9626383781433105
1403638127640097000,-0.00911666452884674,0.021992933005094528,0.061669714748859406,8.978163719177246,0.23810161650180817,-3.9872548580169678
1403638127645097000,-0.013992056250572205,0.01779509335756302,0.06304781883955002,8.872407913208008,0.08274400979280472,-3.8892383575439453
1403638127650097000,-0.018862232565879822,0.012933824211359024,0.05467171221971512,9.060201644897461,-0.02342701144516468,-3.9382429122924805
1403638127655097000,-0.016788408160209656,0.015719130635261536,0.05255114287137985,8.970722198486328,-0.20314191281795502,-3.9462413787841797
1403638127660097000,-0.013991177082061768,0.018518971279263496,0.04487808793783188,9.0360689163208,-0.2766871154308319,-3.9299168586730957
1403638127665097000,-0.005634084343910217,0.028960470110177994,0.05185035616159439,8.8729248046875,-0.2848900556564331,-3.880772590637207
1403638127670097000,-0.0007508844137191772,0.030367936939001083,0.05883725732564926,8.978887557983398,-0.17861835658550262,-3.954245090484619
1403638127675097000,0.0020274966955184937,0.03733323886990547,0.06999567896127701,8.913680076599121,-0.20316623151302338,-3.9541287422180176
1403638127680097000,-0.009823441505432129,0.03524423763155937,0.07279395312070847,8.978768348693848,-0.12149869650602341,-3.95424485206604
1403638127685097000,-0.01054471731185913,0.03731493651866913,0.08532736450433731,8.79954719543457,-0.29316332936286926,-3.9459025859832764
1403638127690097000,-0.006350815296173096,0.03523620590567589,0.09440735727548599,8.930230140686035,-0.31776100397109985,-3.9295902252197266
1403638127695097000,0.001315787434577942,0.03311546891927719,0.10417511314153671,8.74265193939209,-0.358711838722229,-3.8886592388153076
