#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403638127270097000,-0.010471975511965976,0.01117010721276371,0.06562437987498679,8.956740333333332,0.08172208333333333,-3.930832208333333
1403638127275097000,-0.012566370614359173,0.0153588974175501,0.059341194567807204,9.095667875,0.04903325,-3.947176625
1403638127280097000,-0.01117010721276371,0.0153588974175501,0.059341194567807204,9.07115125,-0.04086104166666667,-3.955348833333333
1403638127285097000,-0.011868238913561441,0.021642082724729686,0.04817108735504349,9.201906583333333,-0.08989429166666667,-3.9962098749999995
1403638127290097000,-0.01117010721276371,0.02722713633111154,0.050963614158234416,9.005773583333333,-0.16344416666666667,-3.947176625
1403638127295097000,-0.006283185307179587,0.03420845333908886,0.05305800926062762,8.964912541666667,-0.17978858333333333,-3.930832208333333
1403638127300097000,-0.006981317007977318,0.030019663134302467,0.05864306286700947,8.7279185,-0.196133,-3.87362675
1403638127305097000,-0.006981317007977318,0.019547687622336492,0.0614355896702004,8.77695175,-0.17978858333333333,-3.87362675
1403638127310097000,-0.013962634015954637,0.01117010721276371,0.06771877497737998,8.695229666666666,-0.24516625,-3.8491101249999997
1403638127315097000,-0.014660765716752367,0.010471975511965976,0.07330382858376185,8.842329416666665,-0.26151066666666667,-3.898143375
1403638127320097000,-0.014660765716752367,0.00767944870877505,0.08447393579652555,8.858673833333333,-0.4004382083333333,-3.8654545416666664
1403638127325097000,-0.008377580409572781,0.013962634015954637,0.09285151620609833,9.087495666666666,-0.392266,-3.92266
1403638127330097000,0.0020943951023931952,0.016755160819145562,0.10471975511965977,8.964912541666667,-0.43312704166666666,-3.97169325
1403638127335097000,0.017453292519943295,0.024434609527920613,0.11030480872604163,9.103840083333333,-0.34323275000000003,-3.97169325
1403638127340097000,0.01815142422074103,0.028623399732707,0.10471975511965977,8.891362666666666,-0.269682875,-3.930832208333333
1403638127345097000,0.020943951023931952,0.021642082724729686,0.10192722831646883,8.948568125,-0.04903325,-3.97169325
1403638127350097000,0.0153588974175501,0.016057029118347832,0.1054178868204575,8.825985,0.04903325,-3.955348833333333
1403638127355097000,0.010471975511965976,0.014660765716752367,0.10821041362364843,8.858673833333333,0.0980665,-3.9635210416666666
1403638127360097000,0.0020943951023931952,0.00767944870877505,0.1054178868204575,8.77695175,0.0980665,-3.92266
1403638127365097000,0.0,0.003490658503988659,0.10471975511965977,8.997601374999999,0.13892754166666665,-3.906315583333333
1403638127370097000,-0.004886921905584123,0.0020943951023931952,0.09704030641088471,8.981256958333333,0.06537766666666667,-3.9144877916666663
1403638127375097000,-0.009075712110370514,0.0013962634015954637,0.08587019919812101,9.1201845,0.08172208333333333,-3.92266
1403638127380097000,-0.009075712110370514,0.004886921905584123,0.0747000919853573,9.030290208333332,0.016344416666666667,-3.857282333333333
1403638127385097000,-0.004886921905584123,0.005585053606381855,0.06632251157578452,9.087495666666666,0.016344416666666667,-3.8654545416666664
1403638127390097000,-0.0041887902047863905,0.013264502315156905,0.060039326268604934,9.030290208333332,-0.016344416666666667,-3.906315583333333
1403638127395097000,-0.003490658503988659,0.014660765716752367,0.057246799465414,8.989429166666666,-0.016344416666666667,-3.9635210416666666
1403638127400097000,0.0006981317007977319,0.019547687622336492,0.04817108735504349,8.97308475,0.04903325,-3.97169325
1403638127405097000,-0.0027925268031909274,0.023736477827122883,0.04537856055185257,9.062979041666667,0.13075533333333333,-4.069759749999999
1403638127410097000,-0.005585053606381855,0.0307177948351002,0.05166174585903216,8.997601374999999,0.11441091666666667,-4.086104166666667
1403638127415097000,-0.012222439050674438,0.030351907014846802,0.05389849841594696,8.97664737701416,0.08223970979452133,-4.144112586975098
1403638127420097000,-0.014762287959456444,0.032944001257419586,0.061214521527290344,8.848618507385254,0.011383146047592163,-4.033387184143066
1403638127425097000,-0.01669985055923462,0.02749744802713394,0.0605589896440506,8.912833213806152,-0.06047028303146362,-4.00941276550293
1403638127430097000,-0.019929293543100357,0.03146039694547653,0.06266894936561584,8.847025871276855,-0.14007221162319183,-4.025112628936768
1403638127435097000,-0.012668836861848831,0.03430996835231781,0.07451976835727692,8.964997291564941,-0.18900500237941742,-4.039379119873047
1403638127440097000,-0.00511767715215683,0.04192963242530823,0.07725519686937332,8.970434188842773,-0.268454372882843,-4.062466621398926
1403638127445097000,0.00044472888112068176,0.04621802270412445,0.08271323889493942,9.090251922607422,-0.245660200715065,-4.029682636260986
1403638127450097000,0.0029046572744846344,0.052907973527908325,0.08068372309207916,9.115557670593262,-0.16611197590827942,-4.005836486816406
1403638127455097000,0.008794508874416351,0.06029853969812393,0.08746713399887085,9.0288724899292,-0.10133999586105347,-3.910750150680542
1403638127460097000,0.009022083133459091,0.06568079441785812,0.09075050055980682,8.82109260559082,-0.10733050853013992,-3.823739767074585
1403638127465097000,0.003062676638364792,0.04989461600780487,0.09494073688983917,8.83039665222168,-0.05231453850865364,-3.8078598976135254
1403638127470097000,-0.007803041487932205,0.04224888235330582,0.09311452507972717,8.868802070617676,-0.004483455326408148,-3.7995779514312744
1403638127475097000,-0.02046165056526661,0.03587135672569275,0.09256294369697571,8.906574249267578,-0.09203728288412094,-3.7830371856689453
1403638127480097000,-0.023877646774053574,0.027534201741218567,0.08922044187784195,8.833019256591797,-0.21900659799575806,-3.7109439373016357
1403638127485097000,-0.018340686336159706,0.013262566179037094,0.08986755460500717,8.865178108215332,-0.3156418800354004,-3.670199155807495
1403638127490097000,-0.015166014432907104,0.01030183956027031,0.08185344934463501,8.929577827453613,-0.3799554705619812,-3.685225009918213
1403638127495097000,-0.0045089684426784515,0.005584321916103363,0.08202942460775375,8.920978546142578,-0.42881086468696594,-3.7320163249969482
1403638127500097000,0.010650735348463058,0.01511596143245697,0.07457772642374039,9.04904842376709,-0.34167635440826416,-3.842658519744873
1403638127505097000,0.015585388988256454,0.01660875976085663,0.07788465172052383,8.969968795776367,-0.22981159389019012,-3.8745875358581543
1403638127510097000,0.016434911638498306,0.01130271703004837,0.07243862748146057,9.061058044433594,-0.038882408291101456,-4.034224987030029
1403638127515097000,0.013522762805223465,0.018211472779512405,0.08055543154478073,9.01423454284668,0.017229219898581505,-4.090564250946045
1403638127520097000,0.008894223719835281,0.014589536935091019,0.08393841236829758,8.91955280303955,0.09008714556694031,-4.100456237792969
1403638127525097000,0.00951123982667923,0.012844603508710861,0.08801257610321045,8.86302661895752,0.011281526647508144,-4.021875858306885
1403638127530097000,0.00761384516954422,0.005132421851158142,0.07647726684808731,8.822673797607422,0.08335655927658081,-3.89582896232605
1403638127535097000,-0.0009666793048381805,-0.00447005033493042,0.07577956467866898,8.935626029968262,0.14511479437351227,-4.015195846557617
1403638127540097000,-0.013395536690950394,0.004648145288228989,0.07759370654821396,9.031853675842285,0.184025838971138,-4.014653205871582
1403638127545097000,-0.022137491032481194,0.0021099932491779327,0.08692071586847305,8.983163833618164,0.04797888547182083,-3.9752752780914307
1403638127550097000,-0.02385953813791275,0.009856879711151123,0.0855981856584549,9.086867332458496,-0.15154895186424255,-3.8709073066711426
1403638127555097000,-0.01614224910736084,0.0030491426587104797,0.08719984441995621,8.93392562866211,-0.334042489528656,-3.791079521179199
1403638127560097000,-0.001187305897474289,0.01420312374830246,0.07302602380514145,9.204310417175293,-0.3656857907772064,-3.8773369789123535
1403638127565097000,0.011117581278085709,0.01947959139943123,0.06213349103927612,9.036186218261719,-0.28482586145401,-3.8779869079589844
1403638127570097000,0.012825939804315567,0.027722448110580444,0.054489776492118835,8.949389457702637,-0.0692366361618042,-3.9665210247039795
1403638127575097000,0.010456550866365433,0.019831571727991104,0.06529443711042404,8.774633407592773,-0.028516333550214767,-3.9673831462860107
1403638127580097000,0.0022314824163913727,0.014785204082727432,0.07421506196260452,8.74323844909668,0.0031469762325286865,-3.975961685180664
1403638127585097000,-0.002353385090827942,0.0031243599951267242,0.08263593167066574,8.77380084991455,-0.0927247628569603,-3.9921681880950928
1403638127590097000,-0.005748193711042404,0.0057196244597435,0.07873933762311935,8.941984176635742,-0.04540155827999115,-4.063534736633301
1403638127595097000,-0.008055184036493301,0.0020256415009498596,0.0867009237408638,8.915308952331543,-0.14046142995357513,-4.007319927215576
1403638127600097000,-0.0022612661123275757,0.00834415853023529,0.08037040382623672,9.108757972717285,-0.14165090024471283,-4.046049118041992
1403638127605097000,-0.0007930994033813477,0.009689472615718842,0.08368957787752151,9.005898475646973,-0.16661442816257477,-3.9742794036865234
1403638127610097000,0.007134567946195602,0.019027769565582275,0.08504651486873627,9.08631706237793,-0.19150878489017487,-3.973301649093628
1403638127615097000,0.012379735708236694,0.021008893847465515,0.09063205122947693,8.927590370178223,-0.10403620451688766,-3.9498679637908936
1403638127620097000,0.017848264425992966,0.02838713675737381,0.08519717305898666,9.0387601852417,-0.023858096450567245,-3.9811666011810303
1403638127625097000,0.013266399502754211,0.027663826942443848,0.07976913452148438,8.885396003723145,0.03447705879807472,-3.958843231201172
1403638127630097000,0.006269581615924835,0.030998624861240387,0.07234399020671844,8.958252906799316,0.15325863659381866,-4.047038555145264
1403638127635097000,-0.0039004869759082794,0.024887897074222565,0.06947337836027145,8.845433235168457,0.17841918766498566,-3.976783514022827
1403638127640097000,-0.01080663688480854,0.02278471738100052,0.06264639645814896,8.991313934326172,0.22633172571659088,-4.00106143951416
1403638127645097000,-0.01528947614133358,0.018679708242416382,0.06402914971113205,8.885730743408203,0.07547692209482193,-3.9061365127563477
1403638127650097000,-0.019675051793456078,0.01408621296286583,0.056024543941020966,9.071290016174316,-0.029153304174542427,-3.9529967308044434
1403638127655097000,-0.017549991607666016,0.01680302619934082,0.05406011641025543,8.981342315673828,-0.20489263534545898,-3.960505962371826
1403638127660097000,-0.01479247584939003,0.0195796899497509,0.046459466218948364,9.044779777526855,-0.27698010206222534,-3.943340539932251
1403638127665097000,-0.0068451277911663055,0.029857195913791656,0.05305737257003784,8.883604049682617,-0.2843029797077179,-3.8953349590301514
1403638127670097000,-0.0023055076599121094,0.0314280167222023,0.05968252569437027,8.988872528076172,-0.18163949251174927,-3.9664382934570312
1403638127675097000,0.0005002841353416443,0.03810962289571762,0.07057973742485046,8.92317008972168,-0.20446591079235077,-3.9660234451293945
1403638127680097000,-0.010857583954930305,0.0359644889831543,0.07342550903558731,8.988520622253418,-0.12534946203231812,-3.9664907455444336
1403638127685097000,-0.011731784790754318,0.03794871270656586,0.08572369068861008,8.810643196105957,-0.290936678647995,-3.958221197128296
1403638127690097000,-0.007725875824689865,0.03609028458595276,0.09440235793590546,8.93915843963623,-0.31542834639549255,-3.941682815551758
1403638127695097000,5.3200870752334595e-05,0.03421340882778168,0.10385400056838989,8.754118919372559,-0.3548220992088318,-3.901656150817871
