#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403638127270097000,-0.010471975511965976,0.01117010721276371,0.06562437987498679,8.956740333333332,0.08172208333333333,-3.930832208333333
1403638127275097000,-0.012566370614359173,0.0153588974175501,0.059341194567807204,9.095667875,0.04903325,-3.947176625
1403638127280097000,-0.01117010721276371,0.0153588974175501,0.059341194567807204,9.07115125,-0.04086104166666667,-3.955348833333333
1403638127285097000,-0.011868238913561441,0.021642082724729686,0.04817108735504349,9.201906583333333,-0.08989429166666667,-3.9962098749999995
1403638127290097000,-0.01117010721276371,0.02722713633111154,0.050963614158234416,9.005773583333333,-0.16344416666666667,-3.947176625
1403638127295097000,-0.006283185307179587,0.03420845333908886,0.05305800926062762,8.964912541666667,-0.17978858333333333,-3.930832208333333
1403638127300097000,-0.006981317007977318,0.030019663134302467,0.05864306286700947,8.7279185,-0.196133,-3.87362675
1403638127305097000,-0.006981317007977318,0.019547687622336492,0.0614355896702004,8.77695175,-0.17978858333333333,-3.87362675
1403638127310097000,-0.013962634015954637,0.01117010721276371,0.06771877497737998,8.695229666666666,-0.24516625,-3.8491101249999997
1403638127315097000,-0.014660765716752367,0.010471975511965976,0.07330382858376185,8.842329416666665,-0.26151066666666667,-3.898143375
1403638127320097000,-0.014660765716752367,0.00767944870877505,0.08447393579652555,8.858673833333333,-0.4004382083333333,-3.8654545416666664
1403638127325097000,-0.008377580409572781,0.013962634015954637,0.09285151620609833,9.087495666666666,-0.392266,-3.92266
1403638127330097000,0.0020943951023931952,0.016755160819145562,0.10471975511965977,8.964912541666667,-0.43312704166666666,-3.97169325
1403638127335097000,0.017453292519943295,0.024434609527920613,0.11030480872604163,9.103840083333333,-0.34323275000000003,-3.97169325
1403638127340097000,0.01815142422074103,0.028623399732707,0.10471975511965977,8.891362666666666,-0.269682875,-3.930832208333333
1403638127345097000,0.020943951023931952,0.021642082724729686,0.10192722831646883,8.948568125,-0.04903325,-3.97169325
1403638127350097000,0.0153588974175501,0.016057029118347832,0.1054178868204575,8.825985,0.04903325,-3.955348833333333
1403638127355097000,0.010471975511965976,0.014660765716752367,0.10821041362364843,8.858673833333333,0.0980665,-3.9635210416666666
1403638127360097000,0.0020943951023931952,0.00767944870877505,0.1054178868204575,8.77695175,0.0980665,-3.92266
1403638127365097000,0.0,0.003490658503988659,0.10471975511965977,8.997601374999999,0.13892754166666665,-3.906315583333333
1403638127370097000,-0.004886921905584123,0.0020943951023931952,0.09704030641088471,8.981256958333333,0.06537766666666667,-3.9144877916666663
1403638127375097000,-0.009075712110370514,0.0013962634015954637,0.08587019919812101,9.1201845,0.08172208333333333,-3.92266
1403638127380097000,-0.009075712110370514,0.004886921905584123,0.0747000919853573,9.030290208333332,0.016344416666666667,-3.857282333333333
1403638127385097000,-0.004886921905584123,0.005585053606381855,0.06632251157578452,9.087495666666666,0.016344416666666667,-3.8654545416666664
1403638127390097000,-0.0041887902047863905,0.013264502315156905,0.060039326268604934,9.030290208333332,-0.016344416666666667,-3.906315583333333
1403638127395097000,-0.003490658503988659,0.014660765716752367,0.057246799465414,8.989429166666666,-0.016344416666666667,-3.9635210416666666
1403638127400097000,0.0006981317007977319,0.019547687622336492,0.04817108735504349,8.97308475,0.04903325,-3.97169325
1403638127405097000,-0.0027925268031909274,0.023736477827122883,0.04537856055185257,9.062979041666667,0.13075533333333333,-4.069759749999999
1403638127410097000,-0.005585053606381855,0.0307177948351002,0.05166174585903216,8.997601374999999,0.11441091666666667,-4.086104166666667
1403638127415097000,-0.010825619101524353,0.03003375045955181,0.052414584904909134,8.96112060546875,0.0929529145359993,-4.1331682205200195
1403638127420097000,-0.013668067753314972,0.032831236720085144,0.060174260288476944,8.830618858337402,0.019756585359573364,-4.018934726715088
1403638127425097000,-0.01571926474571228,0.027267685160040855,0.05946502834558487,8.895912170410156,-0.05420495197176933,-3.9944019317626953
1403638127430097000,-0.019211672246456146,0.03139268606901169,0.061427779495716095,8.830687522888184,-0.13586580753326416,-4.010784149169922
1403638127435097000,-0.011540353298187256,0.03419977426528931,0.07401059567928314,8.952932357788086,-0.18478307127952576,-4.026944637298584
1403638127440097000,-0.003819480538368225,0.04189133644104004,0.07681497931480408,8.960951805114746,-0.2658291161060333,-4.051209926605225
1403638127445097000,0.0018136873841285706,0.046062953770160675,0.08235509693622589,9.083255767822266,-0.24149183928966522,-4.018388748168945
1403638127450097000,0.00459810346364975,0.05302535742521286,0.08035650104284286,9.107867240905762,-0.15985934436321259,-3.9937973022460938
1403638127455097000,0.010888509452342987,0.06068526953458786,0.087275430560112,9.018111228942871,-0.09470953047275543,-3.895979166030884
1403638127460097000,0.010889291763305664,0.06628663837909698,0.0907634049654007,8.805747032165527,-0.10241498798131943,-3.806375741958618
1403638127465097000,0.004564106464385986,0.04956614226102829,0.09494219720363617,8.814364433288574,-0.045600999146699905,-3.790485143661499
1403638127470097000,-0.0066774263978004456,0.0418425053358078,0.0928015410900116,8.855684280395508,0.003121128771454096,-3.7824912071228027
1403638127475097000,-0.0200299471616745,0.03551851212978363,0.0921604186296463,8.896328926086426,-0.0867474228143692,-3.7662532329559326
1403638127480097000,-0.023471340537071228,0.02646607719361782,0.08875835686922073,8.82265853881836,-0.21738958358764648,-3.692692756652832
1403638127485097000,-0.017823703587055206,0.011150741949677467,0.0894012302160263,8.855297088623047,-0.3160523772239685,-3.651587963104248
1403638127490097000,-0.015024349093437195,0.008354656398296356,0.0809972956776619,8.920677185058594,-0.3816090524196625,-3.6676597595214844
1403638127495097000,-0.003851063549518585,0.003378143534064293,0.08101814985275269,8.912734985351562,-0.4305979311466217,-3.7165021896362305
1403638127500097000,0.012262046337127686,0.013210626319050789,0.07336084544658661,9.043301582336426,-0.3405377268791199,-3.8307249546051025
1403638127505097000,0.01716040074825287,0.01475888304412365,0.07687719911336899,8.961812019348145,-0.22641621530056,-3.863584041595459
1403638127510097000,0.018594540655612946,0.009137731045484543,0.07127732783555984,9.051836967468262,-0.030109189450740814,-4.026993751525879
1403638127515097000,0.01575096696615219,0.016731074079871178,0.07959156483411789,9.0027494430542,0.027378110215067863,-4.084193229675293
1403638127520097000,0.010764196515083313,0.013286776840686798,0.0830909013748169,8.904556274414062,0.10092184692621231,-4.092584609985352
1403638127525097000,0.011514738202095032,0.011204283684492111,0.08730261027812958,8.847121238708496,0.019099444150924683,-4.011063098907471
1403638127530097000,0.00945260375738144,0.0035669133067131042,0.07547222077846527,8.806357383728027,0.09225795418024063,-3.8805298805236816
1403638127535097000,0.0002449452877044678,-0.006289578042924404,0.07472166419029236,8.920709609985352,0.15723782777786255,-4.0032172203063965
1403638127540097000,-0.012313753366470337,0.003488609567284584,0.07676577568054199,9.018479347229004,0.1982569545507431,-4.003162384033203
1403638127545097000,-0.02135980874300003,0.0007684957236051559,0.08654346317052841,8.96925163269043,0.05971325561404228,-3.9620063304901123
1403638127550097000,-0.023436248302459717,0.00845683366060257,0.08520369231700897,9.075288772583008,-0.14461122453212738,-3.855253219604492
1403638127555097000,-0.015680432319641113,0.0013652611523866653,0.0866030603647232,8.920222282409668,-0.33242765069007874,-3.7730624675750732
1403638127560097000,-0.00025150179862976074,0.013211313635110855,0.07189327478408813,9.197793006896973,-0.36448433995246887,-3.862736463546753
1403638127565097000,0.012277990579605103,0.01883179135620594,0.06075579673051834,9.02618408203125,-0.28243279457092285,-3.8627707958221436
1403638127570097000,0.014370650053024292,0.02725115604698658,0.05310859531164169,8.936748504638672,-0.06245061382651329,-3.95298171043396
1403638127575097000,0.012236997485160828,0.01890433393418789,0.06425271928310394,8.757322311401367,-0.02145770564675331,-3.953080892562866
1403638127580097000,0.003806397318840027,0.013910336419939995,0.07336997985839844,8.725107192993164,0.011840224266052246,-3.9613852500915527
1403638127585097000,-0.0011015832424163818,0.002057623118162155,0.081775963306427,8.757670402526855,-0.08589901775121689,-3.977980613708496
1403638127590097000,-0.004584312438964844,0.004884326830506325,0.07750764489173889,8.928982734680176,-0.03782680258154869,-4.051560878753662
1403638127595097000,-0.007432572543621063,0.0007384680211544037,0.08582498133182526,8.904349327087402,-0.136349618434906,-3.994415760040283
1403638127600097000,-0.001100972294807434,0.007026532664895058,0.07953482866287231,9.09997844696045,-0.13625454902648926,-4.035086154937744
1403638127605097000,0.0003590434789657593,0.008359787985682487,0.08308197557926178,8.994029998779297,-0.16017985343933105,-3.961644411087036
1403638127610097000,0.008770689368247986,0.018117686733603477,0.08456338942050934,9.075450897216797,-0.1848072111606598,-3.961759328842163
1403638127615097000,0.01435542106628418,0.020184068009257317,0.09008418023586273,8.912044525146484,-0.0948856770992279,-3.937177896499634
1403638127620097000,0.019939526915550232,0.02788469009101391,0.0844336450099945,9.026619911193848,-0.013695552945137024,-3.9694437980651855
1403638127625097000,0.015048220753669739,0.027214398607611656,0.07885078340768814,8.87147331237793,0.04356875643134117,-3.9451050758361816
1403638127630097000,0.008044794201850891,0.03071669302880764,0.07113676518201828,8.945061683654785,0.16652469336986542,-4.035216331481934
1403638127635097000,-0.002472788095474243,0.024440495297312737,0.06844179332256317,8.830672264099121,0.19100657105445862,-3.9619526863098145
1403638127640097000,-0.009493716061115265,0.022329365834593773,0.061572134494781494,8.97767162322998,0.23990188539028168,-3.9865121841430664
1403638127645097000,-0.014343418180942535,0.018105993047356606,0.06295603513717651,8.871421813964844,0.08501239120960236,-3.8883588314056396
1403638127650097000,-0.019256044179201126,0.01325923204421997,0.054474350064992905,9.059260368347168,-0.021260343492031097,-3.9371941089630127
1403638127655097000,-0.01714164763689041,0.01603766344487667,0.05234093591570854,8.969364166259766,-0.20103538036346436,-3.945340394973755
1403638127660097000,-0.014303594827651978,0.018845727667212486,0.04469786211848259,9.034666061401367,-0.27504438161849976,-3.9289445877075195
1403638127665097000,-0.005888216197490692,0.02929631806910038,0.05177454650402069,8.871526718139648,-0.28295189142227173,-3.8798627853393555
1403638127670097000,-0.0009763017296791077,0.030744364485144615,0.058810655027627945,8.977720260620117,-0.17711715400218964,-3.9532623291015625
1403638127675097000,0.001785866916179657,0.037697240710258484,0.0699581578373909,8.912261962890625,-0.20132336020469666,-3.9533028602600098
1403638127680097000,-0.010107964277267456,0.03560793399810791,0.07266547530889511,8.977846145629883,-0.11942534148693085,-3.9535818099975586
1403638127685097000,-0.010832428932189941,0.037627167999744415,0.08518780767917633,8.798249244689941,-0.2907002866268158,-3.9452731609344482
1403638127690097000,-0.006608188152313232,0.03560509532690048,0.09419739246368408,8.928707122802734,-0.3152536153793335,-3.9290130138397217
1403638127695097000,0.0010232329368591309,0.03349761664867401,0.10401248931884766,8.741209030151367,-0.3559274673461914,-3.8882429599761963
